Method Data,,,,,,
Method name,Panopea,,,,,
0.711,89,52.9,20.5,0.0075,,
0.7185,90,53.6,20.5,0.0075,,
0.727,91,54.4,20.5,0.0075,,
0.7355,92,55.2,20.5,0.0075,,
0.744,93,56,20.5,0.0075,,
0.7525,94,56.8,20.5,0.0075,,
0.7605,95,57.6,20.5,0.0075,,
0.7685,96,58.3,20.5,0.008,,
0.7765,97,59.2,20.5,0.0075,,
0.785,98,59.9,20.5,0.0075,,
0.7935,99,60.7,20.5,0.0075,,
0.802,100,61.5,20.5,0.0075,,
0.8105,101,62.2,20.5,0.0085,,
0.818,102,63.1,20.5,0.007,,
0.8265,103,63.9,20.5,0.0075,,
0.835,104,64.8,20.5,0.0075,,
0.8435,105,65.7,20.5,0.0075,,
0.8515,106,66.5,20.5,0.0075,,
0.8595,107,67.3,20.5,0.008,,
0.8675,108,68.1,20.5,0.0075,,
0.876,109,69.2,20.5,0.0075,,
0.8845,110,70.2,20.5,0.0075,,
0.893,111,71.2,20.5,0.0075,,
0.9015,112,72.1,20.5,0.0075,,
0.909,113,72.9,20.5,0.0075,,
0.9175,114,73.8,20.5,0.0075,,
0.926,115,74.8,20.5,0.0075,,
0.9345,116,75.7,20.5,0.0075,,
0.9425,117,76.7,20.5,0.0075,,
0.951,118,78,20.5,0.0075,,
0.9585,119,78.9,20.5,0.0075,,
0.967,120,80.2,20.5,0.0075,,
0.9755,121,81.3,20.5,0.0075,,
0.984,122,82.2,20.5,0.0075,,
0.9925,123,83.4,20.5,0.0075,,
1.001,124,84.5,20.5,0.0085,,
1.0085,125,85.7,20.5,0.007,,
1.017,126,86.9,20.5,0.0075,,
1.0255,127,88.3,20.5,0.0075,,
1.0335,128,89.9,20.5,0.0075,,
1.042,129,91.1,20.5,0.0075,,
1.0505,130,92.1,20.5,0.0085,,
1.058,131,93.7,20.5,0.007,,
1.0665,132,95.7,20.5,0.0075,,
1.075,133,97.3,20.5,0.0075,,
1.0835,134,98.9,20.5,0.0075,,
1.092,135,100.9,20.5,0.0075,,
1.0995,136,102.3,20.5,0.0075,,
1.108,137,104.1,20.5,0.0075,,
1.1165,138,106.3,20.5,0.0075,,
1.1245,139,108.6,20.5,0.0075,,
1.133,140,111.3,20.5,0.0075,,
1.1415,141,113.9,20.5,0.0075,,
1.15,142,116.2,20.5,0.0085,,
1.1575,143,118.5,20.5,0.007,,
1.166,144,122.1,20.5,0.0075,,
1.1745,145,125,20.5,0.0075,,
1.1825,146,128.2,20.5,0.0075,,
1.191,147,131.8,20.5,0.0075,,
1.1995,148,135,20.5,0.0085,,
1.207,149,138.1,20.5,0.007,,
1.2155,150,141.9,20.5,0.0075,,
1.224,151,145.6,20.5,0.0075,,
1.2325,152,149.2,20.5,0.0075,,
1.241,153,153,20.5,0.0075,,
1.2495,154,156.5,20.5,0.0075,,
1.257,155,159.2,20.5,0.0075,,
1.265,156,162.5,20.5,0.0075,,
1.2735,157,165.2,20.5,0.0075,,
1.282,158,167.8,20.5,0.0075,,
1.2905,159,170.4,20.5,0.0075,,
1.299,160,172.6,20.5,0.0085,,
1.3065,161,174.8,20.5,0.007,,
1.315,162,176.7,20.5,0.0075,,
1.3235,163,179.1,20.5,0.0075,,
1.332,164,180.9,20.5,0.0075,,
1.34,165,182.7,20.5,0.0075,,
1.3485,166,184.3,20.5,0.0085,,
1.354,167,185,20.5,0.006,,
1.354,407,192,20.7,0,,
1.3545,408,192,20.7,0.0005,,
1.356,409,192,20.7,0.0015,,
1.3585,410,192.2,20.7,0.0025,,
1.3625,411,192.5,20.7,0.0035,,
1.369,412,193.1,20.7,0.006,,
1.3775,413,193.8,20.7,0.0085,,
1.385,414,194.9,20.7,0.0075,,
1.3935,415,195.8,20.7,0.0085,,
1.402,416,196.8,20.7,0.0075,,
1.4105,417,197.8,20.7,0.0075,,
1.419,418,198.6,20.7,0.0075,,
1.4265,419,199.4,20.7,0.0075,,
1.435,420,200.5,20.7,0.0085,,
1.443,421,201.3,20.7,0.008,,
1.4515,422,202.1,20.7,0.0075,,
1.46,423,202.8,20.7,0.0075,,
1.4685,424,203.7,20.7,0.0075,,
1.476,425,204.3,20.7,0.0075,,
1.4845,426,205,20.7,0.0085,,
1.493,427,205.8,20.7,0.0085,,
1.5015,428,206.5,20.7,0.0075,,
1.5095,429,207.2,20.7,0.0075,,
1.518,430,208,20.7,0.0075,,
1.5255,431,208.6,20.7,0.0075,,
1.534,432,209.1,20.7,0.0085,,
1.5425,433,209.8,20.7,0.0085,,
1.551,434,210.5,20.7,0.0075,,
1.5595,435,211,20.7,0.0075,,
1.568,436,211.6,20.7,0.0075,,
1.5755,437,212.1,20.7,0.0075,,
1.584,438,212.7,20.7,0.0085,,
1.5925,439,213.2,20.7,0.0075,,
1.6005,440,213.8,20.7,0.0075,,
1.609,441,214.2,20.7,0.0075,,
1.6175,442,214.8,20.7,0.0075,,
1.625,443,215.2,20.7,0.0075,,
1.6335,444,215.8,20.7,0.0085,,
1.642,445,216.3,20.7,0.0085,,
1.6505,446,216.8,20.7,0.0075,,
1.659,447,217.3,20.7,0.0075,,
1.667,448,217.7,20.7,0.0075,,
1.675,449,218.1,20.7,0.008,,
1.683,450,218.5,20.7,0.008,,
1.6915,451,218.9,20.7,0.0085,,
1.7,452,219.4,20.7,0.0075,,
1.7085,453,219.9,20.7,0.0075,,
1.717,454,220.2,20.7,0.0075,,
1.7245,455,220.6,20.7,0.0075,,
1.733,456,221.1,20.7,0.0085,,
1.7415,457,221.4,20.7,0.0085,,
1.7495,458,221.8,20.7,0.0075,,
1.758,459,222.2,20.7,0.0075,,
1.7665,460,222.6,20.7,0.0075,,
1.774,461,222.9,20.7,0.0075,,
1.7825,462,223.3,20.7,0.0085,,
1.791,463,223.7,20.7,0.0085,,
1.7995,464,224,20.7,0.0075,,
1.808,465,224.4,20.7,0.0075,,
1.8165,466,224.7,20.7,0.0075,,
1.824,467,225.1,20.7,0.0075,,
1.8325,468,225.4,20.7,0.0085,,
1.8405,469,225.7,20.7,0.0075,,
1.849,470,226,20.7,0.0075,,
1.8575,471,226.4,20.7,0.0075,,
1.866,472,226.7,20.7,0.0085,,
1.8735,473,227,20.7,0.0075,,
1.882,474,227.3,20.7,0.0085,,
1.8905,475,227.6,20.7,0.0075,,
1.899,476,227.9,20.7,0.0075,,
1.907,477,228.3,20.7,0.0075,,
1.9155,478,228.5,20.7,0.0085,,
1.923,479,228.8,20.7,0.0075,,
1.9315,480,229.1,20.7,0.0085,,
1.94,481,229.4,20.7,0.0085,,
1.9485,482,229.7,20.7,0.0075,,
1.957,483,230.1,20.7,0.0075,,
1.9655,484,230.2,20.7,0.0075,,
1.973,485,230.5,20.7,0.0075,,
1.9815,486,230.8,20.7,0.0085,,
1.9895,487,231.1,20.7,0.008,,
1.998,488,231.4,20.7,0.0075,,
2.0065,489,231.6,20.7,0.0075,,
2.015,490,231.9,20.7,0.0075,,
2.0225,491,232,20.7,0.0075,,
2.031,492,232.3,20.7,0.0085,,
2.0395,493,232.6,20.7,0.0085,,
2.048,494,232.9,20.7,0.0075,,
2.056,495,233.1,20.7,0.0075,,
2.0645,496,233.4,20.7,0.0075,,
2.072,497,233.6,20.7,0.0075,,
2.0805,498,233.8,20.7,0.0085,,
2.089,499,234,20.7,0.0085,,
2.097,500,234.3,20.7,0.0075,,
2.1005,501,234.5,20.7,0.003,,
2.1015,502,234.6,20.7,0.001,,
2.1025,503,234.6,20.7,0.001,,
2.104,504,234.7,20.7,0.0015,,
2.1055,505,234.7,20.7,0.0015,,
2.1085,506,234.8,20.7,0.0025,,
2.112,507,234.9,20.7,0.003,,
2.1165,508,235,20.7,0.004,,
Scope 1/1, Sample 9/9 (20190812_41),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-26.2,20.6,NaN,,
0.001,1,-27,20.6,0.001,,
0.0025,2,-27.3,20.6,0.0015,,
0.005,3,-27.4,20.6,0.002,,
0.016,5,-27.2,20.6,0.0055,,
0.0235,6,-26.8,20.6,0.007,,
0.032,7,-26.2,20.6,0.0075,,
0.0405,8,-25.2,20.6,0.0075,,
0.049,9,-24.1,20.6,0.007,,
0.0575,10,-22.8,20.6,0.007,,
0.0655,11,-21.5,20.6,0.0065,,
0.0735,12,-20,20.6,0.0075,,
0.0815,13,-18.5,20.6,0.0075,,
0.09,14,-16.8,20.6,0.0075,,
0.0985,15,-14.8,20.6,0.007,,
0.107,16,-12.9,20.6,0.007,,
0.1155,17,-10.9,20.6,0.007,,
0.123,18,-9.3,20.6,0.007,,
0.1315,19,-7.4,20.6,0.0075,,
0.14,20,-5.6,20.6,0.0075,,
0.1485,21,-3.9,20.6,0.007,,
0.1565,22,-1.9,20.6,0.0065,,
0.165,23,-0.2,20.6,0.007,,
0.1725,24,0.3,20.6,0.007,,
0.181,25,1.6,20.6,0.0075,,
0.1895,26,2.7,20.6,0.0075,,
0.198,27,3.8,20.6,0.007,,
0.2065,28,4.9,20.6,0.007,,
0.215,29,5.8,20.6,0.0075,,
0.2225,30,6.7,20.6,0.007,,
0.231,31,7.6,20.6,0.0075,,
0.2395,32,8.7,20.6,0.007,,
0.2475,33,9.7,20.6,0.0065,,
0.256,34,10.6,20.6,0.007,,
0.2645,35,11.4,20.6,0.0075,,
0.272,36,12.3,20.6,0.007,,
0.2805,37,13.1,20.6,0.0075,,
0.289,38,14,20.6,0.007,,
0.2975,39,14.8,20.6,0.007,,
0.306,40,15.6,20.6,0.007,,
0.3135,41,16.3,20.6,0.007,,
0.322,42,17,20.6,0.0075,,
0.33,43,17.8,20.6,0.0075,,
0.3385,44,18.6,20.6,0.007,,
0.347,45,19.3,20.6,0.007,,
0.3555,46,20.2,20.6,0.007,,
0.363,47,20.8,20.6,0.007,,
0.3715,48,21.5,20.6,0.0075,,
0.38,49,22.2,20.6,0.0075,,
0.3885,50,23,20.6,0.007,,
0.397,51,23.7,20.6,0.007,,
0.4055,52,24.5,20.6,0.007,,
0.413,53,25.1,20.6,0.007,,
0.4215,54,26,20.6,0.007,,
0.4295,55,26.7,20.6,0.0075,,
0.438,56,27.5,20.6,0.007,,
0.4465,57,28.2,20.6,0.007,,
0.455,58,28.9,20.6,0.007,,
0.4625,59,29.6,20.6,0.007,,
0.471,60,30.2,20.6,0.0075,,
0.4795,61,31,20.6,0.0075,,
0.488,62,31.7,20.6,0.007,,
0.496,63,32.4,20.6,0.0065,,
0.5045,64,33,20.6,0.0075,,
0.512,65,33.8,20.6,0.007,,
0.5205,66,34.4,20.6,0.0075,,
0.529,67,35.2,20.6,0.0075,,
0.5375,68,36,20.6,0.007,,
0.546,69,36.7,20.6,0.007,,
0.5545,70,37.3,20.6,0.007,,
0.562,71,37.9,20.6,0.007,,
0.5705,72,38.7,20.6,0.0075,,
0.579,73,39.5,20.6,0.007,,
0.587,74,40.2,20.6,0.0065,,
0.5955,75,40.9,20.6,0.007,,
0.604,76,41.5,20.6,0.0075,,
0.6115,77,42.3,20.6,0.007,,
0.62,78,43.1,20.6,0.0075,,
0.6285,79,43.8,20.6,0.007,,
0.637,80,44.6,20.6,0.007,,
0.6455,81,45.2,20.6,0.007,,
0.653,82,45.9,20.6,0.007,,
0.6615,83,46.6,20.6,0.0075,,
0.6695,84,47.3,20.6,0.0075,,
0.678,85,48.1,20.6,0.007,,
0.6865,86,48.8,20.6,0.007,,
0.695,87,49.5,20.6,0.007,,
0.7025,88,50.2,20.6,0.007,,
0.711,89,50.9,20.6,0.0075,,
0.7195,90,51.7,20.6,0.0075,,
0.728,91,52.5,20.6,0.007,,
0.7365,92,53.3,20.6,0.007,,
0.7445,93,54,20.6,0.0065,,
0.7525,94,54.7,20.6,0.0075,,
0.7605,95,55.6,20.6,0.0075,,
0.769,96,56.4,20.6,0.0075,,
0.7775,97,57,20.6,0.007,,
0.786,98,57.8,20.6,0.007,,
0.7945,99,58.6,20.6,0.007,,
0.802,100,59.4,20.6,0.007,,
0.8105,101,60.2,20.6,0.0075,,
0.819,102,61,20.6,0.0075,,
0.8275,103,61.9,20.7,0.007,,
0.8355,104,62.7,20.7,0.0065,,
0.844,105,63.5,20.7,0.0075,,
0.8515,106,64.3,20.7,0.007,,
0.86,107,65.1,20.7,0.0075,,
0.8685,108,66,20.7,0.0075,,
0.877,109,66.9,20.7,0.007,,
0.8855,110,67.7,20.7,0.007,,
0.894,111,68.6,20.7,0.0075,,
0.9015,112,69.5,20.7,0.007,,
0.91,113,70.3,20.7,0.0075,,
0.918,114,71.2,20.7,0.0065,,
0.9265,115,72.1,20.7,0.007,,
0.935,116,73.1,20.7,0.007,,
0.9435,117,74.1,20.7,0.007,,
0.951,118,75,20.7,0.007,,
0.9595,119,76,20.7,0.0075,,
0.968,120,77,20.7,0.0075,,
0.9765,121,78,20.7,0.007,,
0.985,122,79.3,20.7,0.007,,
0.9925,123,80.1,20.7,0.007,,
1.001,124,81.2,20.7,0.0075,,
1.009,125,82.3,20.7,0.0075,,
1.0175,126,83.3,20.7,0.007,,
1.026,127,84.4,20.7,0.007,,
1.0345,128,85.6,20.7,0.007,,
1.042,129,86.6,20.7,0.007,,
1.0505,130,87.9,20.7,0.0075,,
1.059,131,89.3,20.7,0.0075,,
1.0675,132,90.8,20.7,0.007,,
1.076,133,92.2,20.7,0.007,,
1.084,134,93.7,20.7,0.0065,,
1.092,135,95.5,20.7,0.0075,,
1.1,136,97,20.7,0.0075,,
1.1085,137,98.5,20.7,0.007,,
1.117,138,100.3,20.7,0.007,,
1.1255,139,102,20.7,0.007,,
1.134,140,103.7,20.7,0.0075,,
1.1415,141,105.7,20.7,0.007,,
1.15,142,107.5,20.7,0.0075,,
1.1585,143,109.9,20.7,0.0075,,
1.1665,144,112.4,20.7,0.0065,,
1.175,145,114.6,20.7,0.007,,
1.1835,146,117.2,20.7,0.007,,
1.191,147,119.3,20.7,0.007,,
1.1995,148,122.2,20.7,0.0075,,
1.208,149,125.4,20.7,0.0075,,
1.2165,150,128.8,20.7,0.007,,
1.225,151,131.9,20.7,0.007,,
1.233,152,135.3,20.7,0.0065,,
1.241,153,138.9,20.7,0.0075,,
1.249,154,142.7,20.7,0.0075,,
1.2575,155,146.1,20.7,0.0075,,
1.266,156,149.5,20.7,0.007,,
1.2745,157,152.9,20.7,0.007,,
1.283,158,156.4,20.7,0.007,,
1.2905,159,159,20.7,0.007,,
1.299,160,162.1,20.7,0.0075,,
1.3075,161,165,20.7,0.0075,,
1.316,162,167.8,20.7,0.007,,
1.324,163,170.2,20.7,0.0065,,
1.3325,164,172.5,20.7,0.0075,,
1.34,165,174.4,20.7,0.007,,
1.3485,166,176.6,20.7,0.0075,,
1.357,167,178.6,20.7,0.0075,,
1.3655,168,180.5,20.7,0.007,,
1.374,169,182.2,20.7,0.007,,
1.3825,170,183.8,20.7,0.0075,,
1.39,171,185.2,20.7,0.007,,
1.39,411,191.9,20.8,0,,
1.3905,412,191.9,20.8,0.0005,,
1.392,413,191.9,20.8,0.001,,
1.3945,414,192,20.8,0.002,,
1.3985,415,192.4,20.8,0.003,,
1.405,416,192.9,20.8,0.005,,
1.4135,417,193.8,20.8,0.0065,,
1.421,418,194.7,20.8,0.006,,
1.429,419,195.7,20.8,0.0065,,
1.4375,420,196.7,20.8,0.007,,
1.446,421,197.5,20.8,0.0065,,
1.4545,422,198.5,20.8,0.0065,,
1.463,423,199.4,20.8,0.007,,
1.4705,424,200.1,20.8,0.006,,
1.479,425,201.1,20.8,0.007,,
1.4875,426,202,20.8,0.0065,,
1.496,427,202.8,20.8,0.0065,,
1.504,428,203.6,20.8,0.006,,
1.5125,429,204.3,20.8,0.007,,
1.52,430,205,20.8,0.006,,
1.5285,431,205.8,20.8,0.007,,
1.537,432,206.5,20.8,0.0065,,
1.5455,433,207.2,20.8,0.0065,,
1.554,434,207.8,20.8,0.0065,,
1.5625,435,208.5,20.8,0.007,,
1.57,436,209.1,20.8,0.006,,
1.5785,437,209.6,20.8,0.007,,
1.587,438,210.2,20.8,0.0065,,
1.595,439,210.9,20.8,0.006,,
1.6035,440,211.4,20.8,0.0065,,
1.611,441,211.9,20.8,0.006,,
1.6195,442,212.6,20.8,0.007,,
1.628,443,213.2,20.8,0.007,,
1.6365,444,213.7,20.8,0.0065,,
1.645,445,214.2,20.8,0.0065,,
1.6535,446,214.7,20.8,0.0065,,
1.661,447,215.1,20.8,0.006,,
1.6695,448,215.6,20.8,0.007,,
1.678,449,216.1,20.8,0.007,,
1.686,450,216.6,20.8,0.006,,
1.6945,451,217.1,20.8,0.0065,,
1.703,452,217.6,20.8,0.0065,,
1.7105,453,218,20.8,0.0065,,
1.719,454,218.4,20.8,0.007,,
1.7275,455,218.9,20.8,0.007,,
1.736,456,219.2,20.8,0.0065,,
1.7445,457,219.7,20.8,0.0065,,
1.7525,458,220.1,20.8,0.006,,
1.7605,459,220.5,20.8,0.0065,,
1.769,460,220.9,20.8,0.007,,
1.777,461,221.4,20.8,0.006,,
1.7855,462,221.7,20.8,0.0065,,
1.794,463,222.1,20.8,0.0065,,
1.8025,464,222.4,20.8,0.007,,
1.81,465,222.8,20.8,0.006,,
1.8185,466,223.2,20.8,0.007,,
1.827,467,223.5,20.8,0.0065,,
1.8355,468,223.9,20.8,0.0065,,
1.844,469,224.3,20.8,0.0065,,
1.8515,470,224.6,20.8,0.006,,
1.86,471,225,20.8,0.007,,
1.868,472,225.3,20.8,0.0065,,
1.8765,473,225.6,20.8,0.0065,,
1.885,474,226,20.8,0.0065,,
1.8935,475,226.2,20.8,0.0065,,
1.901,476,226.6,20.8,0.006,,
1.9095,477,226.9,20.8,0.007,,
1.918,478,227.2,20.8,0.007,,
1.9265,479,227.5,20.8,0.0065,,
1.9345,480,227.8,20.8,0.006,,
1.943,481,228.1,20.8,0.0065,,
1.9505,482,228.4,20.8,0.0065,,
1.959,483,228.7,20.8,0.007,,
1.9675,484,229,20.8,0.007,,
1.976,485,229.3,20.8,0.0065,,
1.9845,486,229.5,20.8,0.0065,,
1.993,487,229.8,20.8,0.007,,
2.0005,488,230.1,20.8,0.006,,
2.009,489,230.4,20.8,0.007,,
2.0175,490,230.6,20.8,0.007,,
2.0255,491,231,20.8,0.006,,
2.034,492,231.3,20.8,0.0065,,
2.0425,493,231.5,20.8,0.0065,,
2.05,494,231.7,20.8,0.006,,
2.0585,495,232,20.8,0.007,,
2.067,496,232.2,20.8,0.0065,,
2.0755,497,232.5,20.8,0.0065,,
2.084,498,232.7,20.8,0.0065,,
2.092,499,233,20.8,0.006,,
2.1,500,233.3,20.8,0.0065,,
2.108,501,233.4,20.8,0.0065,,
2.1165,502,233.7,20.8,0.007,,
2.125,503,234,20.8,0.0065,,
2.1325,504,234.2,20.8,0.006,,
2.1375,505,234.4,20.8,0.004,,
2.1405,506,234.4,20.8,0.0025,,
2.143,507,234.6,20.8,0.002,,
2.1455,508,234.6,20.8,0.002,,
2.1485,509,234.7,20.8,0.0025,,
